title,movieId,rating,class
"Rocky Horror Picture Show, The (1975)",2657,3.1746031746031744,средний рейтинг
Disclosure (1994),225,3.173076923076923,средний рейтинг
Gremlins (1984),2003,3.1702127659574466,средний рейтинг
Hot Shots! Part Deux (1993),466,3.169491525423729,средний рейтинг
It Might Get Loud (2008),70862,3.1666666666666665,средний рейтинг
How to Make an American Quilt (1995),46,3.1666666666666665,средний рейтинг
Inland Empire (2006),49932,3.1666666666666665,средний рейтинг
Jackass Number Two (2006),48322,3.1666666666666665,средний рейтинг
High Society (1956),6357,3.1666666666666665,средний рейтинг
St. Elmo's Fire (1985),2146,3.1666666666666665,средний рейтинг
Secret Window (2004),7347,3.1666666666666665,средний рейтинг
Six-String Samurai (1998),2275,3.1666666666666665,средний рейтинг
Kicking and Screaming (1995),72,3.1666666666666665,средний рейтинг
Spirit: Stallion of the Cimarron (2002),5389,3.1666666666666665,средний рейтинг
Forbidden Games (Jeux interdits) (1952),6982,3.1666666666666665,средний рейтинг
High Sierra (1941),7216,3.1666666666666665,средний рейтинг
Freaky Friday (1977),2014,3.1666666666666665,средний рейтинг
I Stand Alone (Seul contre tous) (1998),2557,3.1666666666666665,средний рейтинг
Outside Providence (1999),2836,3.1666666666666665,средний рейтинг
Cradle Will Rock (1999),3145,3.1666666666666665,средний рейтинг
D.O.A. (1950),7223,3.1666666666666665,средний рейтинг
Gorky Park (1983),6989,3.1666666666666665,средний рейтинг
Lady Vengeance (Sympathy for Lady Vengeance) (Chinjeolhan geumjassi) (2005),42632,3.1666666666666665,средний рейтинг
American Ultra (2015),140711,3.1666666666666665,средний рейтинг
High Crimes (2002),5282,3.1666666666666665,средний рейтинг
"Concorde: Airport '79, The (1979)",2536,3.1666666666666665,средний рейтинг
Maze Runner: Scorch Trials (2015),117895,3.1666666666666665,средний рейтинг
Needful Things (1993),2120,3.1666666666666665,средний рейтинг
Next Friday (2000),3177,3.1666666666666665,средний рейтинг
Get Over It (2001),4168,3.1666666666666665,средний рейтинг
Carmen Jones (1954),5085,3.1666666666666665,средний рейтинг
Signs (2002),5502,3.1666666666666665,средний рейтинг
For the Love of Benji (1977),3674,3.1666666666666665,средний рейтинг
Wild Man Blues (1997),1865,3.1666666666666665,средний рейтинг
Keeping Mum (2005),42197,3.1666666666666665,средний рейтинг
Leap of Faith (1992),6850,3.1666666666666665,средний рейтинг
Under the Skin (2013),109848,3.1666666666666665,средний рейтинг
Exam (2009),78349,3.1666666666666665,средний рейтинг
Spring Breakers (2013),101285,3.1666666666666665,средний рейтинг
"Food, Inc. (2008)",71282,3.1666666666666665,средний рейтинг
Firestarter (1984),3708,3.1666666666666665,средний рейтинг
Sunshine State (2002),5447,3.1666666666666665,средний рейтинг
"Tailor of Panama, The (2001)",4234,3.1666666666666665,средний рейтинг
Attack of the Killer Tomatoes! (1978),2163,3.1666666666666665,средний рейтинг
"Kingdom, The (Riget) (1994)",7505,3.1666666666666665,средний рейтинг
Master of the Flying Guillotine (Du bi quan wang da po xue di zi) (1975),7899,3.1666666666666665,средний рейтинг
Johnny Dangerously (1984),5568,3.1666666666666665,средний рейтинг
Hostel: Part II (2007),53435,3.1666666666666665,средний рейтинг
"Crazies, The (2010)",74685,3.1666666666666665,средний рейтинг
Penny Serenade (1941),956,3.1666666666666665,средний рейтинг
"World of Apu, The (Apur Sansar) (1959)",670,3.1666666666666665,средний рейтинг
42 (2013),101895,3.1666666666666665,средний рейтинг
"Weather Man, The (2005)",39444,3.1666666666666665,средний рейтинг
Predators (2010),79057,3.1666666666666665,средний рейтинг
Little Women (1933),4921,3.1666666666666665,средний рейтинг
Matewan (1987),3090,3.1666666666666665,средний рейтинг
Remo Williams: The Adventure Begins (1985),6582,3.1666666666666665,средний рейтинг
Body Snatchers (1993),426,3.1666666666666665,средний рейтинг
Foxfire (1996),835,3.1666666666666665,средний рейтинг
Spies Like Us (1985),26555,3.1666666666666665,средний рейтинг
"House of Yes, The (1997)",1648,3.1666666666666665,средний рейтинг
"Brain That Wouldn't Die, The (1962)",3833,3.1666666666666665,средний рейтинг
"Funeral, The (1996)",1114,3.1666666666666665,средний рейтинг
"Judge, The (2014)",115170,3.1666666666666665,средний рейтинг
Mongol (2007),58306,3.1666666666666665,средний рейтинг
Leaves of Grass (2009),75813,3.1666666666666665,средний рейтинг
"Front, The (1976)",7334,3.1666666666666665,средний рейтинг
Underworld: Evolution (2006),42738,3.1666666666666665,средний рейтинг
Scanners (1981),5853,3.1666666666666665,средний рейтинг
Whip It (2009),71518,3.1666666666666665,средний рейтинг
"Tale of Two Sisters, A (Janghwa, Hongryeon) (2003)",7982,3.1666666666666665,средний рейтинг
Outlander (2008),65982,3.1666666666666665,средний рейтинг
Steal This Movie! (2000),3886,3.1666666666666665,средний рейтинг
Elf (2003),6936,3.1666666666666665,средний рейтинг
"Longest Yard, The (2005)",33646,3.1666666666666665,средний рейтинг
Splash (1984),2100,3.1634615384615383,средний рейтинг
Grumpier Old Men (1995),3,3.1610169491525424,средний рейтинг
Cars (2006),45517,3.16,средний рейтинг
Big Trouble in Little China (1986),3740,3.159090909090909,средний рейтинг
"Island, The (2005)",34319,3.159090909090909,средний рейтинг
"Civil Action, A (1998)",2433,3.1578947368421053,средний рейтинг
Drop Zone (1994),227,3.15625,средний рейтинг
Houseguest (1994),248,3.1538461538461537,средний рейтинг
My Bodyguard (1980),2240,3.1538461538461537,средний рейтинг
Yes Man (2008),64969,3.1538461538461537,средний рейтинг
Rush Hour 2 (2001),4701,3.1538461538461537,средний рейтинг
Addams Family Values (1993),410,3.1506849315068495,средний рейтинг
Sudden Death (1995),9,3.15,средний рейтинг
Heartbreakers (2001),4228,3.15,средний рейтинг
Once Upon a Time in Mexico (2003),6709,3.15,средний рейтинг
Celebrity (1998),2356,3.15,средний рейтинг
All Dogs Go to Heaven (1989),2123,3.15,средний рейтинг
Quantum of Solace (2008),63113,3.1470588235294117,средний рейтинг
Entrapment (1999),2605,3.1463414634146343,средний рейтинг
Deep Impact (1998),1876,3.1458333333333335,средний рейтинг
Now and Then (1995),27,3.142857142857143,средний рейтинг
Blades of Glory (2007),52245,3.142857142857143,средний рейтинг
Underworld: Rise of the Lycans (2009),65682,3.142857142857143,средний рейтинг
"Family Man, The (2000)",4023,3.142857142857143,средний рейтинг
Conquest of the Planet of the Apes (1972),2532,3.142857142857143,средний рейтинг
Coffee and Cigarettes (2003),7460,3.142857142857143,средний рейтинг
"Devil Wears Prada, The (2006)",45720,3.142857142857143,средний рейтинг
*batteries not included (1987),8169,3.142857142857143,средний рейтинг
30 Days of Night (2007),55282,3.142857142857143,средний рейтинг
Babes in Toyland (1961),2017,3.142857142857143,средний рейтинг
Crank (2006),47200,3.142857142857143,средний рейтинг
Home for the Holidays (1995),57,3.142857142857143,средний рейтинг
Angus (1995),700,3.142857142857143,средний рейтинг
Adventureland (2009),67734,3.142857142857143,средний рейтинг
"Three Musketeers, The (1993)",552,3.14,средний рейтинг
"Princess Diaries, The (2001)",4700,3.138888888888889,средний рейтинг
"World Is Not Enough, The (1999)",3082,3.138888888888889,средний рейтинг
Weird Science (1985),2134,3.138888888888889,средний рейтинг
When a Man Loves a Woman (1994),381,3.1379310344827585,средний рейтинг
"Gift, The (2000)",4020,3.1363636363636362,средний рейтинг
Wayne's World 2 (1993),3254,3.1363636363636362,средний рейтинг
Saturday Night Fever (1977),5693,3.1363636363636362,средний рейтинг
Idiocracy (2006),47997,3.1363636363636362,средний рейтинг
Father of the Bride (1991),6944,3.1363636363636362,средний рейтинг
American Gigolo (1980),3649,3.1363636363636362,средний рейтинг
"First Wives Club, The (1996)",830,3.1346153846153846,средний рейтинг
Blues Brothers 2000 (1998),1772,3.1333333333333333,средний рейтинг
"Blob, The (1958)",1334,3.1333333333333333,средний рейтинг
Lemony Snicket's A Series of Unfortunate Events (2004),27706,3.1333333333333333,средний рейтинг
Napoleon Dynamite (2004),8376,3.1333333333333333,средний рейтинг
How to Lose a Guy in 10 Days (2003),6155,3.1333333333333333,средний рейтинг
Far and Away (1992),3259,3.1333333333333333,средний рейтинг
Clue (1985),2413,3.1315789473684212,средний рейтинг
Mary Shelley's Frankenstein (Frankenstein) (1994),273,3.1296296296296298,средний рейтинг
Cruel Intentions (1999),2541,3.127450980392157,средний рейтинг
It's My Party (1996),685,3.125,средний рейтинг
Safe House (2012),92507,3.125,средний рейтинг
"Prophecy, The (1995)",188,3.125,средний рейтинг
eXistenZ (1999),2600,3.125,средний рейтинг
Pretty Baby (1978),8499,3.125,средний рейтинг
Switchback (1997),1661,3.125,средний рейтинг
27 Dresses (2008),56949,3.125,средний рейтинг
Novocaine (2001),4898,3.125,средний рейтинг
Wonderland (1999),3823,3.125,средний рейтинг
Dracula 2000 (2000),4030,3.125,средний рейтинг
Julien Donkey-Boy (1999),2964,3.125,средний рейтинг
Dressed to Kill (1980),4932,3.125,средний рейтинг
Prometheus (2012),94864,3.125,средний рейтинг
"Croods, The (2013)",101142,3.125,средний рейтинг
Greenberg (2010),74916,3.125,средний рейтинг
Dope (2015),127198,3.125,средний рейтинг
What Women Want (2000),4018,3.125,средний рейтинг
Batman: Under the Red Hood (2010),79274,3.125,средний рейтинг
"House of the Spirits, The (1993)",469,3.125,средний рейтинг
Beethoven (1992),6793,3.125,средний рейтинг
Valley Girl (1983),6638,3.125,средний рейтинг
"Legend of Zorro, The (2005)",39435,3.125,средний рейтинг
Twin Dragons (Shuang long hui) (1992),2582,3.125,средний рейтинг
He's Just Not That Into You (2009),66203,3.125,средний рейтинг
Pacific Rim (2013),103228,3.125,средний рейтинг
